resolved_global_id,identity_status,matched_known_id,unknown_global_id,global_gt_id,camera_id,frame_id,relative_sec,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,stream_unification_basis
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,505,50.5,1264,105,1310,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,505,50.5,968,138,1028,359,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,510,51,685,185,770,473,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,510,51,1037,141,1099,375,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,510,51,1264,105,1310,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,510,51,1052,136,1111,360,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,515,51.5,698,186,784,478,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,515,51.5,1100,140,1162,377,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,515,51.5,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,515,51.5,1131,134,1189,361,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,520,52,711,186,797,480,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,520,52,1168,138,1229,377,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,520,52,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,520,52,1216,132,1275,364,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,525,52.5,711,186,797,480,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,525,52.5,1260,136,1323,379,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,525,52.5,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,525,52.5,1281,131,1343,366,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,530,53,730,186,816,482,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,530,53,1309,136,1376,385,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,530,53,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,530,53,1365,129,1432,370,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,535,53.5,730,186,816,482,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,535,53.5,1402,134,1474,387,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,535,53.5,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,535,53.5,1446,127,1518,373,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,540,54,753,184,838,479,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C3,540,54,1467,134,1544,394,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,540,54,1266,105,1312,287,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C3,540,54,1515,126,1591,376,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,545,54.5,753,184,838,479,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,545,54.5,1270,105,1316,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,550,55,762,182,846,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,550,55,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,555,55.5,760,183,844,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,555,55.5,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,560,56,760,183,844,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,560,56,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,565,56.5,760,183,844,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,565,56.5,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,570,57,767,182,852,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,570,57,1278,105,1325,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,575,57.5,767,182,852,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,575,57.5,1278,105,1325,287,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,580,58,764,182,848,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,580,58,1278,105,1325,287,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,580,58,257,267,396,681,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,585,58.5,764,182,848,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,585,58.5,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,585,58.5,310,265,447,680,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,590,59,764,182,848,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,590,59,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,590,59,201,328,382,857,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,590,59,371,260,504,669,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,595,59.5,260,247,385,621,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,595,59.5,764,182,848,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,595,59.5,1276,105,1323,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,595,59.5,320,340,507,902,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,595,59.5,407,260,540,674,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,600,60,382,238,501,606,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,600,60,747,184,833,478,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,600,60,1257,106,1303,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,600,60,463,333,643,894,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,600,60,422,261,556,677,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,605,60.5,512,233,627,604,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,605,60.5,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,605,60.5,1257,106,1303,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,605,60.5,565,339,746,922,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,605,60.5,435,260,568,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,605,60.5,213,263,349,663,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,610,61,629,230,743,606,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,610,61,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,610,61,1259,106,1305,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,610,61,584,339,764,922,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,610,61,447,259,580,674,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,610,61,355,251,483,642,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,615,61.5,746,226,857,605,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,615,61.5,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,615,61.5,1259,106,1305,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,615,61.5,569,342,752,929,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,615,61.5,463,260,595,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,615,61.5,485,243,607,630,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,620,62,889,225,998,615,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,620,62,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,620,62,1259,106,1305,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,620,62,605,339,785,924,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,620,62,463,260,595,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,620,62,605,237,723,624,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,625,62.5,1008,222,1114,615,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,625,62.5,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,625,62.5,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,625,62.5,621,328,794,894,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,625,62.5,469,259,601,676,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,625,62.5,748,237,865,635,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,630,63,1145,222,1250,629,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,630,63,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,630,63,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,630,63,658,315,823,859,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,630,63,463,260,595,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,630,63,869,233,983,636,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,635,63.5,1145,222,1250,629,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,635,63.5,742,184,827,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,635,63.5,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,635,63.5,658,315,823,859,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,635,63.5,463,260,595,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,635,63.5,1033,237,1148,664,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,640,64,1407,219,1533,644,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,640,64,762,182,846,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,640,64,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,640,64,639,297,793,805,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,640,64,463,260,595,677,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,640,64,1179,236,1293,674,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C3,645,64.5,1531,218,1671,654,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,645,64.5,762,182,846,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,645,64.5,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,645,64.5,656,287,804,778,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,645,64.5,434,263,569,685,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,645,64.5,1368,239,1502,702,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,650,65,762,182,846,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,650,65,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,650,65,680,273,819,737,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,650,65,431,258,562,670,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C3,650,65,1541,241,1698,725,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,655,65.5,753,183,838,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,655,65.5,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,655,65.5,668,264,802,711,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,655,65.5,431,258,562,670,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,660,66,753,183,838,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,660,66,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,660,66,692,255,820,685,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,660,66,431,258,562,670,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,665,66.5,753,183,838,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,665,66.5,1263,105,1309,287,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,665,66.5,684,249,808,666,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,665,66.5,425,259,557,671,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,670,67,755,183,839,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,670,67,1263,105,1309,287,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,670,67,299,177,377,414,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,670,67,671,243,792,648,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,670,67,400,260,533,674,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,675,67.5,755,183,839,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,675,67.5,1261,105,1307,287,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,675,67.5,320,178,398,416,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,675,67.5,651,240,771,637,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,675,67.5,387,261,521,674,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,680,68,755,183,839,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,680,68,1267,105,1313,286,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,680,68,362,176,440,416,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,680,68,258,178,336,413,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,680,68,666,231,780,611,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,680,68,387,261,521,674,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,685,68.5,755,183,839,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,685,68.5,1267,105,1313,286,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,685,68.5,362,176,440,416,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,685,68.5,310,175,387,409,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,685,68.5,661,231,775,612,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,685,68.5,387,261,521,674,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,690,69,755,183,839,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,690,69,1272,104,1319,285,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,690,69,437,177,516,425,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,690,69,372,172,447,403,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,690,69,287,171,360,392,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,690,69,643,230,756,607,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,690,69,387,261,521,674,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,695,69.5,758,183,843,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,695,69.5,1272,104,1319,285,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,695,69.5,467,176,546,426,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,695,69.5,434,167,507,396,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,695,69.5,369,165,439,383,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,695,69.5,641,228,754,601,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,695,69.5,389,262,523,677,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,700,70,758,183,843,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,700,70,1283,104,1330,285,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,700,70,503,176,581,429,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,700,70,483,165,554,393,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,700,70,412,163,482,381,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,700,70,652,227,763,599,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,700,70,396,262,530,678,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,705,70.5,744,183,829,474,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,705,70.5,1272,105,1319,286,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,705,70.5,549,174,627,429,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,705,70.5,545,162,615,390,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,705,70.5,450,160,518,375,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,705,70.5,657,225,767,593,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,705,70.5,414,260,547,675,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,710,71,752,182,836,473,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,710,71,1265,105,1311,285,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,710,71,576,174,654,431,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,710,71,586,160,655,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,710,71,474,160,542,377,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,710,71,658,226,769,594,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,710,71,421,260,554,675,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,715,71.5,756,183,841,475,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,715,71.5,1260,104,1306,284,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,715,71.5,587,172,663,424,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,715,71.5,606,159,675,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,715,71.5,517,158,584,375,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,715,71.5,673,226,784,597,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,715,71.5,464,257,595,669,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,720,72,761,182,845,472,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,720,72,1270,104,1317,284,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,720,72,605,169,680,417,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,720,72,613,159,682,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,720,72,555,156,621,374,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,720,72,740,222,848,591,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,720,72,485,257,616,671,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,725,72.5,759,182,843,472,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,725,72.5,1271,104,1317,283,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,725,72.5,634,166,707,412,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,725,72.5,617,159,686,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,725,72.5,603,154,669,373,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,725,72.5,787,219,893,586,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,725,72.5,573,249,699,657,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,730,73,759,182,843,472,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,730,73,1271,104,1317,283,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,730,73,647,165,720,409,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,730,73,617,159,686,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,730,73,616,154,682,374,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,730,73,830,215,933,578,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,730,73,621,248,745,658,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,735,73.5,759,182,843,472,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,735,73.5,1277,103,1323,283,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,735,73.5,642,164,714,406,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,735,73.5,617,159,686,388,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,735,73.5,650,152,715,371,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,735,73.5,889,215,992,584,wildtrack_global_gt_id_demo_bridge
